StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,CONSENT_2,EXP1_ARTICLE4_First Click,EXP1_ARTICLE4_Last Click,EXP1_ARTICLE4_Page Submit,EXP1_ARTICLE4_Click Count,EXP1ARM1_COMP1,EXP1ARM1_COMP2,EXP1ARM2_ARTICLE4_First Click,EXP1ARM2_ARTICLE4_Last Click,EXP1ARM2_ARTICLE4_Page Submit,EXP1ARM2_ARTICLE4_Click Count,EXP1ARM2_COMP1,EXP1ARM2_COMP2,VACCINE_1,VACCINE_1_1,VACCINE_1_1,VACCINE_2_1,VACCINE_2_2,VACCINE_2_3,VACCINE_2_4,VACCINE_2_5,VACCINE_2_6,VACCINE_3,VACCINE_4,VACCINE_5_1,VACCINE_5_2,VACCINE_5_3,VACCINE_5_4,VACCINE_5_5,VACCINE_5_6,VACCINE_5_7,VACCINE_5_8,VACCINE_5_9,VACCINE_5_10,VACCINE_6,VACCINE_7,VACCINE_8,VACCINE_9_1,VACCINE_9_2,VACCINE_9_3,VACCINE_9_4,VACCINE_9_5,VACCINE_9_6,VACCINE_10_1,VACCINE_10_2,VACCINE_10_3,VACCINE_10_4,VACCINE_10_5,VACCINE_10_6,VACCINE_10_7,VACCINE_10_8,VACCINE_11_1,VACCINE_11_2,VACCINE_11_3,VACCINE_11_4,VACCINE_11_5,VACCINE_11_6,VACCINE_11_7,VACCINE_11_8,VACCINE_12,VACCINE_13,EXP2ARM1,EXP2ARM2,EXP2CONTROL,EXP3ARM1,EXP3CONTROL,DELIVERY_1,DELIVERY_2,DELIVERY_3,DELIVERY_4,DELIVERY_5,DELIVERY_6,DELIVERY_7,BLM_1,BLM_2,BLM_3,BLM_4,BLM_5,BLM_6_1,BLM_6_2,BLM_6_3,BLM_6_4,BLM_7,BLM_8,BLM_9,BLM_10,BLM_11,SD_1_1,SD_1_2,SD_1_3,SD_1_4,SD_1_5,SD_1_6,SD_1_7,SD_1_8,SD_1_9,SD_1_10,SD_2_1,SD_2_2,SD_2_3,SD_2_4,STIMULUS_1,STIMULUS_2,STIMULUS_3,STIMULUS_4,STIMULUS_4_5_TEXT,STIMULUS_5,STIMULUS_5_9_TEXT,STIMULUS_6,STIMULUS_7,STIMULUS_7_9_TEXT,STIMULUS_8,M4A_1,M4A_2,M4A_2_9_TEXT,M4A_3,M4A_4,M4A_5_1,M4A_5_2,M4A_6,M4A_6_4_TEXT,M4A_7,M4A_7_9_TEXT,M4A_8,MEDIA_1,MEDIA_2,MEDIA_2_6_TEXT,TRUST_1,TRUST_2,TRUST_3,HEALTH_1,HEALTH_2,HEALTH_2_11_TEXT,HEALTH_3,HEALTH_4_1,HEALTH_4_2,HEALTH_4_3,HEALTH_4_4,HEALTH_4_5,HEALTH_4_6,HEALTH_4_7,HEALTH_4_8,HEALTH_4_9,HEALTH_5,HEALTH_6,HEALTH_7,EXPOSURE_1_1,EXPOSURE_1_2,EXPOSURE_1_3,EXPOSURE_2,EXPOSURE_2_1,EXPOSURE_2_2,EXPOSURE_3,EXPOSURE_4,EXPOSURE_5,EXPOSURE_6,FOOD_1,FOOD_2,MENTAL_1,MENTAL_2,CHILD_1,CHILD_1_1,CHILD_1_2,CHILD_1_2_5_TEXT,CHILD_2,CHILD_2_1,CHILD_2_2,CHILD_2_3,CHILD_2_4,CHILD_2_4_1,CHILD_2_4_1_6_TEXT,CHILD_2_5,CHILD_2_5_1_TEXT,CHILD_2_6,CHILD_2_6_5_TEXT,CHILD_2_6_7_TEXT,CHILD_2_7,CHILD_2_8,CHILD_2_9,CHILD_2_10,CHILD_2_11,CHILD_2_12,CHILD_2_13,CHILD_2_14,CHILD_2_15,CHILD_2_15_VACCINE,CHILD_3,CHILD_2_16_1,CHILD_2_16_2,CHILD_2_16_3,CHILD_2_16_4,CHILD_2_16_5,CHILD_2_16_6,CHILD_4,CHILD_5,CHILD_6,CHILD_6_1,CHILD_6_1_5_TEXT,CHILD_7,CHILD_7_1,IDEOLOGY_1,IDEOLOGY_1_4_TEXT,IDEOLOGY_2,IDEOLOGY_3,IDEOLOGY_4,IDEOLOGY_4_3_TEXT,IDEOLOGY_5,IDEOLOGY_5_5_TEXT,IDEOLOGY_6,IDEOLOGY_6_5_TEXT,IDEOLOGY_7,Q314,CULTURE_1#1_1,CULTURE_1#1_2,CULTURE_1#1_3,CULTURE_1#1_4,CULTURE_1#1_5,CULTURE_1#1_6,CULTURE_1#1_7,CULTURE_1#1_8,CULTURE_1#1_9,CULTURE_1#1_10,CULTURE_1#1_11,CULTURE_2#1_1,CULTURE_2#1_2,CULTURE_2#1_3,CULTURE_2#1_4,CULTURE_2#1_5,CULTURE_2#1_6,CULTURE_2#1_7,CULTURE_2#1_8,CULTURE_2#1_9,DEMO_1,DEMO_2,DEMO_3,DEMO_4,DEMO_5,DEMO_6,DEMO_7,DEMO_8,DEMO_8_11_TEXT,DEMO_9,DEMO_10,DEMO_10_3_TEXT,DEMO_11,DEMO_12,DEMO_13,DEMO_14,DEMO_14_1,DEMO_14_1_5_TEXT,DEMO_15,opp,rid,RISN,V,Q_TotalDuration,qpmid,viga,ProjectToken,cintid,PID,psid,rnid,K2,study,med,LS,gc,term
12/1/2020 10:34,12/1/2020 10:54,0,100,1192,1,12/1/2020 10:54,,,,,anonymous,EN,1,,,,,,,7.147,7.147,9.109,1,1,1,1,Sí porque ya no me quiero enfermar el cable,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,2,4,,9,,3,2,,1,5,9,,5,1,1,,1,,1,,1,1,1,,1,1,1,1,1,,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,,,2,2,2,2,2,1,1,2,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,2,1,1,,1,2,1,,2,1,1,,6,,5,,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Soy ama de casa,1,16,10805,1,4,2,9,,1,1,,1,4,1,1,4,,1,Qual22501-0824-NYState,,,,1192,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1826166089,h_dWywViDnoRoRD23H0_Ow**,,31833,,2.74E+13,{Invalid Expression},1,
12/1/2020 10:45,12/1/2020 10:54,0,100,550,1,12/1/2020 10:54,,,,,anonymous,EN,1,0.111,7.331,11.773,2,"1,2,3",1,,,,,,,1,Because I don’t want be sick and putting people in danger,,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,,,,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,1,1,,1,2,1,,1,1,1,,1,,1,,1,1,1,,2,1,1,1,1,,4,4,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,It’s not good you have people sick and died at the same time ,2,2,1,1,1,1,3,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,2,,,1,3,3,,1,2,,,1,,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Student,1,11,12345,2,1,1,3,,1,1,,1,3,3,2,,,2,Qual22501-0824-NYState,,,,550,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1843122091,h_dWywViDnrgIRi8AK6J3Q**,,31833,,2.77E+13,{Invalid Expression},1,
12/1/2020 10:31,12/1/2020 10:58,0,100,1650,1,12/1/2020 10:58,,,,,anonymous,EN,1,,,,,,,3.696,103.284,103.97,11,1,1,3,,Mistrust in the government due to the confusion portrayed about the virus itself,1,3,3,1,3,3,3,2,1,1,2,1,1,1,2,2,1,1,1,1,1,4,3,3,3,3,1,3,3,2,4,3,2,2,2,4,4,3,4,3,3,3,3,3,2,,2,,,3,2,1,3,3,3,4,2,1,1,1,2,1,1,3,3,3,2,3,1,1,1,1,1,1,2,3,2,1,1,3,3,1,4,2,2,1,4,4,4,,"1,6,7",,3,8,,2,5,1,,2,2,,2,2,,"2,5,8",,1,2,3,,2,1,2,2,12,,4,2,1,4,4,4,4,3,3,2,1,2,2,2,2,2,3,,,1,2,2,2,2,6,1,1,1,"2,3",5,One formal preschool other taken care of by me,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,2,2,,,2,,1,,1,1,2,,1,,3,,2,2,2,2,4,2,4,4,1,1,4,4,4,5,2,1,1,2,5,4,4,4,Senior Client Services Associate,1,23,11206,1,3,1,11,Christian,2,1,,5,3,2,2,,,2,Qual22501-0824-NYState,,,,1650,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1818642631,h_dWywViDnp-l_J19meEJQ**,,31833,,2.73E+13,{Invalid Expression},1,
12/1/2020 10:45,12/1/2020 10:59,0,100,812,1,12/1/2020 10:59,,,,,anonymous,EN,1,,,,,,,0.301,0.301,3.643,3,1,1,1,To avoid catching Covid 19,,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,3,1,1,2,3,2,5,5,5,5,4,4,3,5,1,2,,2,,2,,1,2,1,1,2,3,3,1,1,1,2,3,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,2,2,,1,,2,4,,2,3,5,,2,1,1,,2,,2,,2,1,3,,2,2,1,1,12,,4,3,3,4,4,4,4,1,1,1,1,2,2,2,2,2,3,,,2,2,2,2,2,6,2,1,1,1,1,,1,6,"3,4",2,1,1,,2,,1,,,1,1,1,3,"1,2,3,4,5",1,2,"3,4",1,1,1,1,1,1,1,1,2,2,2,2,,,2,,1,,1,2,,,1,,3,,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,3,3,Teacher ,1,20,10952,1,4,1,11,Christian ,1,1,,6,2,3,2,,,2,Qual22501-0824-NYState,,,,812,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1792550783,h_dWywViDnpjTFB0oKVpUg**,,31833,,2.69E+13,{Invalid Expression},1,
12/1/2020 10:48,12/1/2020 11:00,0,100,764,1,12/1/2020 11:00,,,,,anonymous,EN,1,0.501,13.786,25.699,8,"1,2",1,,,,,,,1,It will protect me from the CoVid,,3,3,2,1,1,3,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,3,1,2,1,1,1,2,3,1,1,3,2,5,3,3,5,2,4,5,3,2,,,2,,2,5,3,1,5,1,2,3,1,1,1,2,1,1,3,3,2,2,1,1,1,2,1,2,1,2,3,1,2,1,1,2,1,4,2,3,"1,3",1,1,4,,3,,1,6,,1,5,2,,1,2,1,,3,,2,,1,3,3,,2,1,2,1,6,,4,1,2,4,2,4,4,1,1,1,1,2,1,2,2,2,1,3,Sneezing,2,2,2,2,2,6,1,3,1,3,2,,1,12,3,2,2,,,2,,2,,,1,1,1,,"1,4,5",1,2,"1,3",3,1,2,1,2,1,2,1,2,1,1,2,,,2,,1,,1,1,2,,4,,3,,1,2,1,2,2,1,2,1,2,3,3,1,3,1,3,3,4,1,3,3,1,3,It management ,2,30,10461,1,3,1,9,,5,2,,5,7,3,2,,,2,Qual22501-0824-NYState,,,,764,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1507900221,h_dWywViDnqswtteCVjqfA**,,31833,,2.27E+13,{Invalid Expression},1,
12/1/2020 10:33,12/1/2020 11:00,0,100,1619,1,12/1/2020 11:00,,,,,anonymous,EN,1,0.558,2.192,4.261,5,2,1,,,,,,,2,So I wouldn’t get the COVID19,,2,1,1,2,2,3,2,2,1,1,2,3,2,1,1,3,2,1,1,2,2,2,1,1,1,1,3,2,3,2,1,1,1,2,2,5,3,1,2,3,2,3,3,1,2,,,1,2,,1,2,1,2,2,1,1,1,1,3,2,2,2,3,1,2,2,1,3,1,1,1,1,1,2,2,3,1,1,1,2,3,4,1,2,2,4,4,4,,"5,6",,1,8,,2,5,1,,2,1,,2,2,,1,,2,3,1,,2,1,2,2,12,,2,2,3,3,3,4,2,1,4,3,3,2,2,1,2,2,3,,,1,2,2,2,2,2,2,3,2,,,,1,9,2,2,1,2,,2,,2,,,2,2,2,3,1,1,1,"2,6",4,1,1,2,1,2,1,1,3,2,2,2,,,2,,2,,3,4,,,6,,1,,4,3,2,3,2,3,2,2,1,2,1,2,2,2,3,2,1,4,4,1,3,3,Full time student ,2,9,10456,2,3,1,1,,1,1,,2,3,3,2,,,2,Qual22501-0824-NYState,,,,1619,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1839639271,h_dWywViDnoBIjM6G2FOMw**,,31833,,2.76E+13,{Invalid Expression},1,
12/1/2020 10:52,12/1/2020 11:05,0,100,805,1,12/1/2020 11:05,,,,,anonymous,EN,1,,,,,,,2.831,3.354,4.166,2,1,1,3,,Cause its it's dangerous ,2,3,2,2,2,2,1,2,2,3,2,4,4,2,1,1,,4,2,3,2,2,1,2,2,3,2,3,2,3,2,3,3,3,4,3,2,5,4,3,2,1,3,1,1,,3,,4,,4,2,3,2,1,2,1,2,3,2,2,1,2,1,3,3,2,1,1,1,1,2,3,2,1,3,2,3,3,3,3,5,4,4,3,"1,2",2,3,4,,3,,2,"4,7",,2,2,9,,2,2,,4,2,,1,,2,4,3,,1,1,2,2,3,,4,4,2,3,2,2,2,1,3,2,2,2,1,2,1,2,1,2,Yes,2,2,1,1,2,2,2,3,1,2,4,,1,6,2,1,2,,,1,,7,,,2,2,2,3,2,1,1,"1,2",3,2,2,3,2,1,1,2,2,2,1,1,1,,1,1,2,,1,1,3,,1,,3,,3,2,1,2,1,3,1,2,3,1,2,2,1,3,1,3,1,1,2,3,1,2,Small small business ,1,11,12903,2,2,2,1,,1,1,,3,5,3,1,3,,2,Qual22501-0824-NYState,,,,805,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1840731372,h_dWywViDnqe2El_xFOVIg**,,31833,,2.77E+13,{Invalid Expression},1,
12/1/2020 10:30,12/1/2020 11:05,0,100,2103,1,12/1/2020 11:05,,,,,anonymous,EN,1,0,0,47.002,0,1,1,,,,,,,1,"My husband is a three time cancer survivor and 69 years old. Its very difficult to go out to work and come back home and be afraid of bringing the virus back home and put him in danger. We both get the vaccine, even if is not free.",,1,3,3,2,3,3,2,1,1,2,2,,1,1,1,1,1,3,1,1,3,2,2,2,2,2,1,1,1,2,4,2,2,3,4,3,4,3,4,4,3,1,3,3,1,,,1,,1,1,1,1,1,2,1,1,4,2,3,2,3,2,1,1,2,2,5,2,3,1,2,3,1,1,2,2,1,2,3,2,1,3,1,2,1,4,4,4,,"4,5",,3,8,,2,5,2,,1,2,,1,1,,"1,3,6",,5,1,4,,1,2,1,1,12,,4,4,4,4,4,4,1,2,2,3,1,1,2,2,2,1,1,3,I did not have covid. I was tested to be able to get a colonoscopy.,2,2,2,2,2,6,2,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,1,1,1,,1,1,1,,2,1,2,,4,,3,,3,2,2,3,2,3,3,4,2,2,3,4,4,3,1,2,2,3,3,5,3,3,lawyer,2,42,10463,2,1,2,2,,4,1,,6,5,4,1,5,argentina,1,Qual22501-0824-NYState,,,,2103,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1502782945,h_dWywViDnqwsLQLQVuScQ**,,31833,,2.26E+13,{Invalid Expression},1,
12/1/2020 10:46,12/1/2020 11:07,0,100,1267,1,12/1/2020 11:07,,,,,anonymous,EN,1,,,,,,,2.025,21.619,22.951,5,1,1,2,If it’s going to help to eliminate the virus ,,1,3,3,1,1,3,3,2,1,1,1,3,2,1,1,1,1,,1,1,2,2,2,2,3,2,1,3,3,3,3,2,2,3,2,3,3,3,3,3,3,2,2,3,1,2,,,2,,2,2,2,2,2,5,2,1,1,1,3,3,2,2,1,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,5,1,4,4,3,,9,Work before and still working ,3,8,,1,5,5,,1,3,2,,1,,"2,5,7",,1,3,4,,3,3,3,2,12,,4,2,4,4,4,4,4,2,2,2,1,1,2,2,2,2,3,,,2,2,2,2,2,6,3,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,3,2,,,2,,1,,3,3,,,1,,1,,4,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,Healthcare provider ,1,43,10475,1,1,2,11,Methodist ,1,1,,3,2,2,2,,,2,Qual22501-0824-NYState,,,,1267,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1795937539,h_dWywViDnq0Tu_mQJ1VxQ**,,31833,,2.70E+13,{Invalid Expression},1,
12/1/2020 10:30,12/1/2020 11:08,0,100,2242,1,12/1/2020 11:08,,,,,anonymous,EN,1,,,,,,,0,0,71.954,0,1,1,4,,I don't think vaccinations are good for the body in the long-term.,1,3,3,3,3,3,2,2,2,2,2,,,,1,2,2,1,2,2,1,3,3,3,4,3,1,3,4,1,2,4,2,1,1,3,3,3,3,3,3,3,3,1,2,,4,,4,,4,4,5,4,4,4,5,3,3,3,3,3,2,2,2,2,3,5,3,3,3,2,2,2,2,2,2,2,2,2,3,5,5,5,5,4,4,4,4,,8,,3,8,,3,5,4,,2,2,2,,1,,"1,9",Reinstate suspended NY driver's license that are only suspended for tickets please.,5,2,5,,1,3,2,2,12,,3,4,4,4,4,4,3,2,2,4,2,2,2,2,2,2,3,,,2,2,2,2,1,6,1,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,2,2,,,2,,4,Apolitical.,2,2,,,1,,1,,4,1,3,3,3,3,3,3,2,3,3,3,5,5,1,3,1,5,3,1,1,3,Freelancer.,2,18,11232,2,4,2,11,Jw,1,2,,2,1,1,1,3,,7,Qual22501-0824-NYState,,,,2242,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1644198311,h_dWywViDnqGWh7PpcUUjQ**,,31833,,2.47E+13,{Invalid Expression},1,
12/1/2020 10:53,12/1/2020 11:11,0,100,1042,1,12/1/2020 11:11,,,,,anonymous,EN,1,,,,,,,0.72,26.805,28.839,10,1,1,4,,I don’t want to be the test subject ,1,2,1,1,1,1,2,1,2,1,3,2,2,2,2,2,3,2,2,2,2,1,2,2,3,1,3,2,2,3,2,2,2,2,3,2,3,4,4,4,3,4,4,2,2,2,,,2,,3,2,2,3,2,2,2,3,2,2,1,2,1,2,1,2,2,2,2,3,1,1,2,1,2,2,2,2,1,2,2,2,3,3,2,2,1,1,1,,"1,6",,1,"1,2",,1,2,2,,2,1,2,,1,,2,,2,2,2,,1,1,1,2,12,,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,Hard to breathe ,2,1,1,1,1,3,3,1,2,,,,1,9,2,1,2,,,2,,3,,,2,1,2,2,"1,2",2,1,"1,4",2,2,2,2,1,2,1,2,1,1,2,1,2,,2,,3,,2,4,,,6,,2,,2,2,2,3,1,2,1,2,1,2,1,2,2,3,2,4,2,4,4,3,4,2,Unemployed,1,12,11706,2,2,1,2,,2,1,,2,4,3,1,3,,1,Qual22501-0824-NYState,,,,1042,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1715942754,h_dWywViDnqI6V6Wky0dlQ**,,31833,,2.58E+13,{Invalid Expression},1,
12/1/2020 10:47,12/1/2020 11:13,0,100,1575,1,12/1/2020 11:13,,,,,anonymous,EN,1,0.203,0.203,1.639,1,"1,2,3",1,,,,,,,1,The only ,,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,2,1,3,3,2,3,1,2,2,2,1,3,4,5,5,2,4,4,4,5,3,1,,1,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,"1,4",,"2,6",,2,2,,1,2,7,,3,1,,1,2,,"3,5,7",,2,1,1,,1,2,2,1,"2,12",,1,1,2,1,1,3,1,2,2,3,1,1,1,1,1,1,1,1,The first ,2,2,2,2,2,3,4,4,2,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,3,2,,,2,,2,,3,1,1,,3,,1,,1,1,4,4,1,1,3,3,3,1,3,4,1,1,1,1,4,1,1,1,4,4,The only thing I can ,2,13,11756,2,1,1,2,,1,2,,5,5,5,2,,,1,Qual22501-0824-NYState,,,,1575,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1839256753,h_dWywViDnoahNkMC_r9XQ**,,31833,,2.76E+13,{Invalid Expression},1,
12/1/2020 11:00,12/1/2020 11:15,0,100,875,1,12/1/2020 11:15,,,,,anonymous,EN,1,0,0,10.312,0,1,1,,,,,,,3,,JUST WANT TO SEE IF ANY IMMEDIATE SIDE EFFECTS.  JUST THINK SOMETHING IS NOT KOSHER ABOUT WHOLE ALLEGED 'CRISIS' AND THAT SOMETHING ELSE IS REALLY GOING ON HERE THROUGHOUT THE WORLD,1,2,3,1,3,3,1,1,3,2,2,,1,2,3,3,1,3,2,3,2,2,2,2,1,2,1,2,2,4,2,3,2,2,1,3,4,4,4,4,3,1,3,2,1,2,,,2,,5,2,2,2,2,3,2,1,1,1,2,1,1,3,3,1,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,4,3,2,4,2,2,"1,2,3",,5,,1,"3,7",,1,5,5,,1,1,,1,1,,"4,5,8",,1,2,3,,2,1,2,3,"3,9,11",ARTHRITIS,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,3,,,2,3,2,2,1,1,2,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,1,2,,,2,,1,,1,1,1,,4,,3,,1,1,2,2,4,3,2,3,2,2,2,3,2,5,1,2,2,5,3,5,5,2,retired,2,52,10033,1,2,1,2,,2,2,,4,3,1,2,,,2,Qual22501-0824-NYState,,,,875,4601,,795f8357-d473-4f6d-b890-504bba085ba5,d58fb26c-9e72-620f-b26b-85a43abe40b0,,,,,,{Invalid Expression},{Invalid Expression},1,
12/1/2020 11:14,12/1/2020 11:23,0,100,537,1,12/1/2020 11:23,,,,,anonymous,EN,1,,,,,,,1.559,5.299,6.032,8,1,1,2,Nothing really ,,2,1,3,3,2,2,2,2,1,1,2,3,4,3,4,3,2,3,2,2,2,3,2,4,2,3,4,3,3,3,3,2,2,4,1,3,3,3,4,3,4,4,3,2,3,3,,,3,,4,3,3,3,3,3,4,3,2,2,3,3,3,2,1,3,2,2,3,3,2,3,2,1,3,2,2,1,2,3,2,2,2,4,1,"4,5",2,3,4,,8,,3,8,,2,4,5,,5,2,,3,3,,6,,4,2,5,,3,2,2,3,12,,3,2,3,4,4,3,4,4,3,4,2,3,2,2,1,2,3,,,2,1,2,2,2,6,2,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,1,2,,,2,,1,,2,1,2,,4,,3,,2,2,2,3,4,3,5,2,3,3,4,2,5,4,3,2,3,4,3,2,4,5,Skilled worker ,2,33,11207,1,3,1,1,,2,2,,3,2,2,,,,2,Qual22501-0824-NYState,,,,537,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1829871076,h_dWywViDnrb7JbfmEDC7g**,,31833,,2.75E+13,{Invalid Expression},1,
12/1/2020 11:01,12/1/2020 11:24,0,100,1352,1,12/1/2020 11:24,,,,,anonymous,EN,1,,,,,,,3.056,21.343,23.471,8,1,1,1,I want to be covid19 free health is important to wealth,,1,3,2,1,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3,2,2,3,3,4,4,4,4,4,4,2,4,3,1,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,,1,,3,8,,1,5,7,,1,1,,1,2,,3,,1,1,1,,2,1,2,1,12,,2,2,1,2,2,4,4,1,1,1,1,2,2,2,2,2,3,,,2,2,2,2,2,6,1,1,1,3,2,,1,16,3,1,1,1,,2,,2,,,1,1,5,,"1,5",1,2,"1,4",1,1,1,1,3,1,1,1,1,3,3,1,4,,2,,1,,1,1,2,,4,,3,,1,1,4,1,4,4,1,1,4,4,1,1,4,4,1,1,1,1,1,1,1,1,Engineer,1,26,10001,2,3,1,1,,1,2,,6,6,4,2,,,2,Qual22501-0824-NYState,5fc684e1-0116-7862-82fd-c63c43a1b9ec,9291238,H,1352,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,,,,,,{Invalid Expression},1128,1,
12/1/2020 11:13,12/1/2020 11:28,0,100,924,1,12/1/2020 11:28,,,,,anonymous,EN,1,,,,,,,0.707,4.751,5.148,5,1,1,1,Immunocompromised,,2,1,3,1,3,3,3,2,1,1,1,,,1,1,1,4,,1,1,1,1,1,1,2,1,2,2,3,1,4,3,1,2,3,5,5,5,5,5,4,4,4,3,1,,,1,,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,1,2,3,3,1,1,2,1,1,1,1,2,2,3,3,2,2,1,4,1,2,4,4,4,4,,"4,5",,4,"1,3,6,7",,3,3,5,,1,1,1,,1,,4,,3,1,5,,2,1,1,3,11,,2,2,2,2,1,4,2,2,1,3,1,3,2,1,2,2,3,,,2,2,1,1,1,"1,3,5",2,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2,2,1,3,,1,1,1,,3,1,1,,4,,3,,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,Funeral director,1,46,10801,1,1,1,2,,1,1,,5,4,2,,,,7,Qual22501-0824-NYState,,,,924,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1829776072,h_dWywViDnpr5POXYUOSjA**,,31833,,2.75E+13,{Invalid Expression},1,
12/1/2020 10:51,12/1/2020 11:29,0,100,2278,1,12/1/2020 11:29,,,,,anonymous,EN,1,3.02,27.234,28.402,20,2,1,,,,,,,1,It is better to vaccinated as soon as possible to prevent further infections,,1,3,3,1,3,3,2,1,1,1,1,3,2,,2,3,2,4,2,3,2,3,3,3,2,2,1,2,3,2,3,2,2,3,2,3,3,3,3,3,2,1,3,2,3,,,1,,2,3,1,1,1,1,2,2,3,2,1,2,2,2,2,1,1,2,5,2,2,3,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,4,4,"1,2",,5,,2,"2,4",,1,4,1,,2,1,2,,1,,"4,5,8",,5,2,3,,2,1,2,1,12,,4,4,3,4,4,4,4,2,1,3,1,2,2,2,2,1,3,,,2,2,2,2,2,"6,7",2,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,1,2,,,2,,1,,2,4,,,1,,3,,2,3,3,1,4,1,3,4,2,1,2,2,3,3,3,2,2,4,3,3,1,2,Employee,1,15,10001,1,1,1,2,,2,2,,3,5,3,2,,,2,Qual22501-0824-NYState,,,,2278,4601,,795f8357-d473-4f6d-b890-504bba085ba5,,1844444827,h_dWywViDnoLWgL15R40Gg**,,31833,,2.77E+13,{Invalid Expression},1,
